project_name,migration_direction,set_folder_name,fold_name,model_name,prompt_mode,gemma_max_cos,gemma_max_bleu,llama_max_cos,llama_max_bleu,mistral_max_cos,mistral_max_bleu,gpt-4_max_cos,gpt-4_max_bleu,cimig_max_cos,cimig_max_bleu,best_model_by_bleu,best_bleu,best_model_by_cos,best_cos
tsandmann_ct-sim,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.56,0.36,cimig,0.36,cimig,0.56
tsjensen_sercoll,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.25,0.10,cimig,0.10,cimig,0.25
tsjensen_sercoll,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.25,0.10,cimig,0.10,cimig,0.25
tsjensen_sercoll,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.25,0.10,cimig,0.10,cimig,0.25
tsjensen_sercoll,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.25,0.10,cimig,0.10,cimig,0.25
tsjensen_sercoll,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.17,0.05,cimig,0.05,cimig,0.17
tsjensen_sercoll,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.17,0.05,cimig,0.05,cimig,0.17
tsjensen_sercoll,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.17,0.05,cimig,0.05,cimig,0.17
tsjensen_sercoll,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.17,0.05,cimig,0.05,cimig,0.17
typetools_guava,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.50,0.40,cimig,0.40,cimig,0.50
typetools_guava,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.50,0.40,cimig,0.40,cimig,0.50
typetools_guava,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.50,0.40,cimig,0.40,cimig,0.50
typetools_guava,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.50,0.40,cimig,0.40,cimig,0.50
typetools_guava,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.59,0.03,cimig,0.03,cimig,0.59
typetools_guava,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.59,0.03,cimig,0.03,cimig,0.59
typetools_guava,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.59,0.03,cimig,0.03,cimig,0.59
typetools_guava,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.59,0.03,cimig,0.03,cimig,0.59
utarwyn_SuperJukebox,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.33,0.25,cimig,0.25,cimig,0.33
utarwyn_SuperJukebox,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.33,0.25,cimig,0.25,cimig,0.33
utarwyn_SuperJukebox,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.33,0.25,cimig,0.25,cimig,0.33
utarwyn_SuperJukebox,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.33,0.25,cimig,0.25,cimig,0.33
utarwyn_SuperJukebox,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.50,0.18,cimig,0.18,cimig,0.50
utarwyn_SuperJukebox,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.50,0.18,cimig,0.18,cimig,0.50
utarwyn_SuperJukebox,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.50,0.18,cimig,0.18,cimig,0.50
utarwyn_SuperJukebox,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.50,0.18,cimig,0.18,cimig,0.50
uw-loci_misc-plugins,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.33,0.15,cimig,0.15,cimig,0.33
uw-loci_misc-plugins,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.33,0.15,cimig,0.15,cimig,0.33
uw-loci_misc-plugins,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.33,0.15,cimig,0.15,cimig,0.33
uw-loci_misc-plugins,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.33,0.15,cimig,0.15,cimig,0.33
uw-loci_misc-plugins,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.41,0.38,cimig,0.38,cimig,0.41
uw-loci_misc-plugins,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.41,0.38,cimig,0.38,cimig,0.41
uw-loci_misc-plugins,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.41,0.38,cimig,0.38,cimig,0.41
uw-loci_misc-plugins,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.41,0.38,cimig,0.38,cimig,0.41
vert-x3_vertx-bridge-common,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.37,0.17,cimig,0.17,cimig,0.37
vert-x3_vertx-bridge-common,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.37,0.17,cimig,0.17,cimig,0.37
vert-x3_vertx-bridge-common,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.37,0.17,cimig,0.17,cimig,0.37
vert-x3_vertx-bridge-common,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.37,0.17,cimig,0.17,cimig,0.37
vert-x3_vertx-bridge-common,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.62,0.10,cimig,0.10,cimig,0.62
vert-x3_vertx-bridge-common,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.62,0.10,cimig,0.10,cimig,0.62
vert-x3_vertx-bridge-common,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.62,0.10,cimig,0.10,cimig,0.62
vert-x3_vertx-bridge-common,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.62,0.10,cimig,0.10,cimig,0.62
vert-x3_vertx-web,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.52,0.22,cimig,0.22,cimig,0.52
vert-x3_vertx-web,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.52,0.22,cimig,0.22,cimig,0.52
vert-x3_vertx-web,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.52,0.22,cimig,0.22,cimig,0.52
vert-x3_vertx-web,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.52,0.22,cimig,0.22,cimig,0.52
vert-x3_vertx-web,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.68,0.01,cimig,0.01,cimig,0.68
vert-x3_vertx-web,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.68,0.01,cimig,0.01,cimig,0.68
vert-x3_vertx-web,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.68,0.01,cimig,0.01,cimig,0.68
vert-x3_vertx-web,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.68,0.01,cimig,0.01,cimig,0.68
vlingo_xoom-turbo,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.47,0.19,cimig,0.19,cimig,0.47
vlingo_xoom-turbo,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.47,0.19,cimig,0.19,cimig,0.47
vlingo_xoom-turbo,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.47,0.19,cimig,0.19,cimig,0.47
vlingo_xoom-turbo,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.47,0.19,cimig,0.19,cimig,0.47
vlingo_xoom-turbo,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.51,0.04,cimig,0.04,cimig,0.51
vlingo_xoom-turbo,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.51,0.04,cimig,0.04,cimig,0.51
vlingo_xoom-turbo,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.51,0.04,cimig,0.04,cimig,0.51
vlingo_xoom-turbo,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.51,0.04,cimig,0.04,cimig,0.51
wcm-io-devops_conga-sling-plugin,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.38,0.23,cimig,0.23,cimig,0.38
wcm-io-devops_conga-sling-plugin,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.38,0.23,cimig,0.23,cimig,0.38
wcm-io-devops_conga-sling-plugin,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.38,0.23,cimig,0.23,cimig,0.38
wcm-io-devops_conga-sling-plugin,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.38,0.23,cimig,0.23,cimig,0.38
wcm-io-devops_conga-sling-plugin,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.40,0.07,cimig,0.07,cimig,0.40
wcm-io-devops_conga-sling-plugin,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.40,0.07,cimig,0.07,cimig,0.40
wcm-io-devops_conga-sling-plugin,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.40,0.07,cimig,0.07,cimig,0.40
wcm-io-devops_conga-sling-plugin,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.40,0.07,cimig,0.07,cimig,0.40
wte4j_wte4j,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.18,0.10,cimig,0.10,cimig,0.18
wte4j_wte4j,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.18,0.10,cimig,0.10,cimig,0.18
wte4j_wte4j,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.18,0.10,cimig,0.10,cimig,0.18
wte4j_wte4j,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.18,0.10,cimig,0.10,cimig,0.18
wte4j_wte4j,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.44,0.23,cimig,0.23,cimig,0.44
wte4j_wte4j,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.44,0.23,cimig,0.23,cimig,0.44
wte4j_wte4j,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.44,0.23,cimig,0.23,cimig,0.44
wte4j_wte4j,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.44,0.23,cimig,0.23,cimig,0.44
xenit-eu_alfresco-docker-gradle-plugin,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.29,0.03,cimig,0.03,cimig,0.29
xenit-eu_alfresco-docker-gradle-plugin,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.29,0.03,cimig,0.03,cimig,0.29
xenit-eu_alfresco-docker-gradle-plugin,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.29,0.03,cimig,0.03,cimig,0.29
xenit-eu_alfresco-docker-gradle-plugin,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.29,0.03,cimig,0.03,cimig,0.29
xenit-eu_alfresco-docker-gradle-plugin,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.34,0.06,cimig,0.06,cimig,0.34
xenit-eu_alfresco-docker-gradle-plugin,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.34,0.06,cimig,0.06,cimig,0.34
xenit-eu_alfresco-docker-gradle-plugin,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.34,0.06,cimig,0.06,cimig,0.34
xenit-eu_alfresco-docker-gradle-plugin,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.34,0.06,cimig,0.06,cimig,0.34
xerial_sqlite-jdbc,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.09,0.06,cimig,0.06,cimig,0.09
xerial_sqlite-jdbc,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.09,0.06,cimig,0.06,cimig,0.09
xerial_sqlite-jdbc,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.09,0.06,cimig,0.06,cimig,0.09
xerial_sqlite-jdbc,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.09,0.06,cimig,0.06,cimig,0.09
xerial_sqlite-jdbc,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.49,0.00,cimig,0.00,cimig,0.49
xerial_sqlite-jdbc,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.49,0.00,cimig,0.00,cimig,0.49
xerial_sqlite-jdbc,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.49,0.00,cimig,0.00,cimig,0.49
xerial_sqlite-jdbc,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.49,0.00,cimig,0.00,cimig,0.49
xuxueli_xxl-job,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.28,0.14,cimig,0.14,cimig,0.28
xuxueli_xxl-job,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.28,0.14,cimig,0.14,cimig,0.28
xuxueli_xxl-job,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.28,0.14,cimig,0.14,cimig,0.28
xuxueli_xxl-job,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.28,0.14,cimig,0.14,cimig,0.28
xuxueli_xxl-job,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.52,0.36,cimig,0.36,cimig,0.52
xuxueli_xxl-job,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.52,0.36,cimig,0.36,cimig,0.52
xuxueli_xxl-job,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.52,0.36,cimig,0.36,cimig,0.52
xuxueli_xxl-job,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.52,0.36,cimig,0.36,cimig,0.52
yuxuanchiadm_SkyCraftUpdater,gha_to_travis,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.53,0.19,cimig,0.19,cimig,0.53
yuxuanchiadm_SkyCraftUpdater,gha_to_travis,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.53,0.19,cimig,0.19,cimig,0.53
yuxuanchiadm_SkyCraftUpdater,gha_to_travis,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.53,0.19,cimig,0.19,cimig,0.53
yuxuanchiadm_SkyCraftUpdater,gha_to_travis,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.53,0.19,cimig,0.19,cimig,0.53
yuxuanchiadm_SkyCraftUpdater,travis_to_gha,Set_Full,,gemma3_12b,zero-shot,,,,,,,,,0.61,0.17,cimig,0.17,cimig,0.61
yuxuanchiadm_SkyCraftUpdater,travis_to_gha,Set_Full,,gpt-4o,zero-shot,,,,,,,,,0.61,0.17,cimig,0.17,cimig,0.61
yuxuanchiadm_SkyCraftUpdater,travis_to_gha,Set_Full,,llama3_1_8b,zero-shot,,,,,,,,,0.61,0.17,cimig,0.17,cimig,0.61
yuxuanchiadm_SkyCraftUpdater,travis_to_gha,Set_Full,,mistral_7b,zero-shot,,,,,,,,,0.61,0.17,cimig,0.17,cimig,0.61
