setting,direction,project,service,n_files,yaml_pass_rate,yaml_score_avg,external_score_avg,actionlint_pass_rate,travis_lint_pass_rate,messages_sample
Zero-Shot,gha_to_travis,jenkinsci_jira-plugin,travis,4,0.25,0.25,0.25,,0.25,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/jenkinsci_jira-plugin | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [travis lint rc=0] valid"
Fine-Tuned,travis_to_gha,jenkinsci_jira-plugin,gha,1,1.0,1.0,1.0,1.0,,"[actionlint rc=1] actions.yml:33:9: shellcheck reported issue in this script: SC2086:info:1:8: Double quote to prevent globbing and word splitting [shellcheck]
   |
33 |         run: rm -fr $HOME/.m2/"
Fine-Tuned,gha_to_travis,jenkinsci_jira-plugin,travis,1,1.0,1.0,1.0,,1.0,[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FineTuned/Set_90_10_V_04/jenkinsci_jira-plugin/04_CIgrate_
Few-Shot,travis_to_gha,jenkinsci_jira-plugin,gha,4,0.25,0.25,0.25,0.25,,"YAML parse error: while scanning an alias
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FewShot/jenkinsci_jira-plugin/03_CIgrate_T | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [actionlint rc=1] actions.yml:30:9: shellcheck reported issue in this script: SC2086:info:1:8: Double quote to prevent globbing and word splitting [shellcheck]
   |
30 |         run: rm -fr $HOME/.m2/"
Few-Shot,gha_to_travis,jenkinsci_jira-plugin,travis,4,0.25,0.25,0.25,,0.25,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FewShot/jenkinsci_jira-plugin/ | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [travis lint rc=0] valid"
CIMig,travis_to_gha,jeremylong_DependencyCheck,gha,1,1.0,1.0,0.0,0.0,,"[actionlint rc=1] jeremylong_DependencyCheck_original.yml:1:1: unexpected key ""with"" for ""workflow"" section. expected one of ""concurrency"", ""defaults"", ""env"", ""jobs"", ""name"", ""on"", ""permissions"", ""run"
CIMig,gha_to_travis,jeremylong_DependencyCheck,travis,1,0.0,0.0,0.0,,0.0,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/jeremylong_DependencyCheck/04_CI"
Zero-Shot,travis_to_gha,jeremylong_DependencyCheck,gha,4,0.75,0.75,0.0,0.0,,"[actionlint rc=1] actions.yml:7:3: unknown Webhook event ""tag"". see https://docs.github.com/en/actions/learn-github-actions/events-that-trigger-workflows#webhook-events for list of all Webhook event n | YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/jeremylong_Dependency | [actionlint rc=1] actions.yml:13:9: expecting a single ${{...}} expression or mapping value for ""env"" section, but found plain text node [syntax-check]
   |
13 |     env:
   |         ^
actions.yml:48"
Zero-Shot,gha_to_travis,jeremylong_DependencyCheck,travis,4,0.5,0.5,0.5,,0.5,"[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/jeremylong_DependencyCheck/04_CIgrate_GHA_to_Trav | YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/jeremylong_Dependency | [travis lint rc=0] valid"
Fine-Tuned,travis_to_gha,jeremylong_DependencyCheck,gha,1,1.0,1.0,1.0,1.0,,[actionlint rc=0] 
Fine-Tuned,gha_to_travis,jeremylong_DependencyCheck,travis,1,1.0,1.0,1.0,,1.0,[travis lint rc=0] valid
Few-Shot,travis_to_gha,jeremylong_DependencyCheck,gha,4,0.75,0.75,0.25,0.25,,"[actionlint rc=1] actions.yml:19:11: key ""secure"" is duplicated in env. previously defined at line:18,col:11. note that this key is case insensitive [syntax-check]
   |
19 |           secure: ""******* | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [actionlint rc=1] actions.yml:50:15: the runner of ""peaceiris/actions-gh-pages@v3"" action is too old to run on GitHub Actions. update the action's version to fix this issue [action]
   |
50 |         "
Few-Shot,gha_to_travis,jeremylong_DependencyCheck,travis,4,0.5,0.5,0.5,,0.5,"YAML parse error: while parsing a block mapping
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FewShot/jeremylong_DependencyCheck/0 | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FewShot/jeremylong_DependencyCheck/04_CIgrate_GHA_to_Travi"
CIMig,travis_to_gha,jnidzwetzki_bboxdb,gha,1,0.0,0.0,0.0,0.0,,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/jnidzwetzki_bboxdb/03_CIMig_Trav"
CIMig,gha_to_travis,jnidzwetzki_bboxdb,travis,1,0.0,0.0,0.0,,0.0,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/jnidzwetzki_bboxdb/04_CIMig_GHA_"
Zero-Shot,travis_to_gha,jnidzwetzki_bboxdb,gha,4,0.5,0.5,0.5,0.5,,"[actionlint rc=1] actions.yml:22:9: shellcheck reported issue in this script: SC2086:info:2:64: Double quote to prevent globbing and word splitting [shellcheck]
   |
22 |         run: |
   |         ^ | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [actionlint rc=0] "
Zero-Shot,gha_to_travis,jnidzwetzki_bboxdb,travis,4,0.75,0.75,0.75,,0.75,"[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/jnidzwetzki_bboxdb/04_CIgrate_GHA_to_Travis/gemma | YAML parse error: while scanning a simple key
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/jnidzwetzki_bboxdb/04_CIgrate | [travis lint rc=0] valid"
Fine-Tuned,travis_to_gha,jnidzwetzki_bboxdb,gha,1,1.0,1.0,1.0,1.0,,[actionlint rc=0] 
Fine-Tuned,gha_to_travis,jnidzwetzki_bboxdb,travis,1,1.0,1.0,1.0,,1.0,[travis lint rc=0] valid
Few-Shot,travis_to_gha,jnidzwetzki_bboxdb,gha,4,0.75,0.75,0.5,0.5,,"[actionlint rc=0]  | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [actionlint rc=1] actions.yml:7:14: label ""ubuntu-16.04"" is unknown. available labels are ""windows-latest"", ""windows-latest-8-cores"", ""windows-2025"", ""windows-2022"", ""windows-2019"", ""ubuntu-latest"", """
Few-Shot,gha_to_travis,jnidzwetzki_bboxdb,travis,4,0.5,0.5,0.5,,0.5,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FewShot/jnidzwetzki_bboxdb/04_ | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [travis lint rc=0] valid"
CIMig,travis_to_gha,jonashackt_traefik-cache-nginx-spring-boot,gha,1,1.0,1.0,0.0,0.0,,"[actionlint rc=1] jonashackt_traefik-cache-nginx-spring-boot_original.yml:16:7: this step is for running action since it contains at least one of ""uses"", ""with"" keys, but also contains ""run"" key which"
CIMig,gha_to_travis,jonashackt_traefik-cache-nginx-spring-boot,travis,1,0.0,0.0,0.0,,0.0,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/jonashackt_traefik-cache-nginx-s"
CIMig,travis_to_gha,jpmml_jpmml-evaluator,gha,1,0.0,0.0,0.0,0.0,,"YAML parse error: while parsing a block mapping
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/jpmml_jpmml-evaluator/03_CIMig_Travis_"
CIMig,gha_to_travis,jpmml_jpmml-evaluator,travis,1,0.0,0.0,0.0,,0.0,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/jpmml_jpmml-evaluator/04_CIMig_G"
CIMig,travis_to_gha,juglab_labkit-pixel-classification,gha,1,0.0,0.0,0.0,0.0,,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/juglab_labkit-pixel-classificati"
CIMig,gha_to_travis,juglab_labkit-pixel-classification,travis,1,0.0,0.0,0.0,,0.0,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/juglab_labkit-pixel-classificati"
CIMig,travis_to_gha,junit-team_junit5,gha,1,0.0,0.0,0.0,0.0,,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/junit-team_junit5/03_CIMig_Travi"
CIMig,gha_to_travis,junit-team_junit5,travis,1,0.0,0.0,0.0,,0.0,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/junit-team_junit5/04_CIMig_GHA_t"
Zero-Shot,travis_to_gha,junit-team_junit5,gha,4,0.75,0.75,0.25,0.25,,"[actionlint rc=1] actions.yml:16:3: unknown Webhook event ""branches"". see https://docs.github.com/en/actions/learn-github-actions/events-that-trigger-workflows#webhook-events for list of all Webhook e | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [actionlint rc=1] actions.yml:6:9: character '/' is invalid for branch and tag names. ref name must not start with /. see `man git-check-ref-format` for more details. note that regular expression is u"
Zero-Shot,gha_to_travis,junit-team_junit5,travis,4,1.0,1.0,1.0,,1.0,[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/junit-team_junit5/04_CIgrate_GHA_to_Travis/gemma3 | [travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/junit-team_junit5/04_CIgrate_GHA_to_Travis/llama3 | [travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/junit-team_junit5/04_CIgrate_GHA_to_Travis/gpt-4o
Fine-Tuned,travis_to_gha,junit-team_junit5,gha,1,1.0,1.0,0.0,0.0,,"[actionlint rc=1] actions.yml:53:3: ""steps"" section is missing in job ""deploy"" [syntax-check]
   |
53 |   deploy:
   |   ^~~~~~~
actions.yml:53:3: ""runs-on"" section is missing in job ""deploy"" [syntax-"
Fine-Tuned,gha_to_travis,junit-team_junit5,travis,1,1.0,1.0,1.0,,1.0,[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FineTuned/Set_90_10_V_01/junit-team_junit5/04_CIgrate_GHA_
Few-Shot,travis_to_gha,junit-team_junit5,gha,4,0.5,0.5,0.0,0.0,,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FewShot/junit-team_junit5/03_C | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [actionlint rc=1] actions.yml:6:9: character '/' is invalid for branch and tag names. ref name must not start with /. see `man git-check-ref-format` for more details. note that regular expression is u"
Few-Shot,gha_to_travis,junit-team_junit5,travis,4,0.5,0.5,0.5,,0.5,"YAML parse error: while parsing a block collection
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FewShot/junit-team_junit5/04_CIgr | [travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FewShot/junit-team_junit5/04_CIgrate_GHA_to_Travis/llama3_ | [travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FewShot/junit-team_junit5/04_CIgrate_GHA_to_Travis/gpt-4o/"
CIMig,travis_to_gha,justdave_MCStatus,gha,1,0.0,0.0,0.0,0.0,,"YAML parse error: while parsing a block mapping
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/justdave_MCStatus/03_CIMig_Travis_to_G"
CIMig,gha_to_travis,justdave_MCStatus,travis,1,0.0,0.0,0.0,,0.0,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/justdave_MCStatus/04_CIMig_GHA_t"
CIMig,travis_to_gha,jwtk_jjwt,gha,1,0.0,0.0,0.0,0.0,,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/jwtk_jjwt/03_CIMig_Travis_to_GHA"
CIMig,gha_to_travis,jwtk_jjwt,travis,1,0.0,0.0,0.0,,0.0,"YAML parse error: while scanning a simple key
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/jwtk_jjwt/04_CIMig_GHA_to_Travis/jwtk_jj"
Zero-Shot,travis_to_gha,jwtk_jjwt,gha,4,1.0,1.0,0.25,0.25,,"[actionlint rc=1] actions.yml:27:9: shellcheck reported issue in this script: SC1009:info:12:3: The mentioned syntax error was in this simple command [shellcheck]
   |
27 |         run: |
   |         | [actionlint rc=1] actions.yml:36:9: shellcheck reported issue in this script: SC1035:error:3:4: You need a space after the [[ and before the ]] [shellcheck]
   |
36 |         run: |
   |         ^~~~
 | [actionlint rc=1] actions.yml:45:9: shellcheck reported issue in this script: SC2086:info:1:86: Double quote to prevent globbing and word splitting [shellcheck]
   |
45 |         run: echo ""BUILD_COVE"
Zero-Shot,gha_to_travis,jwtk_jjwt,travis,4,0.5,0.5,0.5,,0.5,"YAML parse error: while parsing a block mapping
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/jwtk_jjwt/04_CIgrate_GHA_to | YAML parse error: while parsing a block collection
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/jwtk_jjwt/04_CIgrate_GHA | [travis lint rc=0] valid"
Fine-Tuned,travis_to_gha,jwtk_jjwt,gha,1,1.0,1.0,0.0,0.0,,"[actionlint rc=1] actions.yml:34:9: step must run script with ""run"" section or run action with ""uses"" section [syntax-check]
   |
34 |       - name: Set up coverage
   |         ^~~~~"
Fine-Tuned,gha_to_travis,jwtk_jjwt,travis,1,1.0,1.0,1.0,,1.0,[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FineTuned/Set_90_10_V_10/jwtk_jjwt/04_CIgrate_GHA_to_Travi
Few-Shot,travis_to_gha,jwtk_jjwt,gha,4,0.75,0.75,0.5,0.5,,"[actionlint rc=1] actions.yml:6:27: context ""matrix"" is not allowed here. available contexts are ""github"", ""inputs"", ""secrets"", ""vars"". see https://docs.github.com/en/actions/learn-github-actions/cont | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [actionlint rc=1] actions.yml:35:9: shellcheck reported issue in this script: SC2086:info:1:31: Double quote to prevent globbing and word splitting [shellcheck]
   |
35 |         run: echo ""BUILD_COVE"
Few-Shot,gha_to_travis,jwtk_jjwt,travis,4,0.75,0.75,0.75,,0.75,"[travis lint rc=0] Warnings for /Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_FewShot/jwtk_jjwt/04_CIgrate_GHA_to_Travis/gemma3_12b/trav | YAML parse error: while scanning for the next token
found character '`' that cannot start any token
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/ | [travis lint rc=0] valid"
CIMig,travis_to_gha,kaklakariada_portmapper,gha,1,0.0,0.0,0.0,0.0,,"YAML parse error: while scanning a simple key
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/kaklakariada_portmapper/03_CIMig_Travis_"
CIMig,gha_to_travis,kaklakariada_portmapper,travis,1,0.0,0.0,0.0,,0.0,"YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIMig_Results/kaklakariada_portmapper/04_CIMig"
Zero-Shot,travis_to_gha,kaklakariada_portmapper,gha,4,0.5,0.5,0.5,0.5,,"[actionlint rc=1] actions.yml:30:27: undefined variable ""hash"". available variables are ""env"", ""github"", ""inputs"", ""job"", ""matrix"", ""needs"", ""runner"", ""secrets"", ""steps"", ""strategy"", ""vars"" [expressio | YAML parse error: mapping values are not allowed here
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/kaklakariada_portmapp | [actionlint rc=1] actions.yml:13:14: label ""ubuntu-16.04"" is unknown. available labels are ""windows-latest"", ""windows-latest-8-cores"", ""windows-2025"", ""windows-2022"", ""windows-2019"", ""ubuntu-latest"", "
Zero-Shot,gha_to_travis,kaklakariada_portmapper,travis,4,0.75,0.75,0.75,,0.75,"[travis lint rc=0] valid | YAML parse error: while scanning a simple key
  in ""/Users/nhossaincse/Documents/Personal/Study Material/MSc in AMODBDA/Thesis/Playground/Results/CIgrate_Results_ZeroShot/kaklakariada_portmapper/04_CI | [travis lint rc=0] valid"
